product_id,category_code,brand
2900838,appliances.kitchen.microwave,korting
8200248,,
21405819,electronics.clocks,casio
10600339,,
34800134,,
21900284,,
18200079,electronics.audio.acoustic,microlab
12201759,sport.bicycle,axis
28712378,apparel.shoes,baden
28101507,,urgaz
5300041,,rowenta
4900387,appliances.kitchen.juicer,scarlett
1307315,computers.notebook,hp
12300185,construction.tools.drill,stanley
41600036,,
12719929,,nitto
12708943,,nokian
14300365,electronics.audio.music_tools.piano,akai
21408031,electronics.clocks,romanson
3701446,appliances.environment.vacuum,xiaomi
26201098,,lucente
34800247,,cantra
12703727,,gislaved
2402372,appliances.kitchen.hood,akpo
15400015,,bestway
28716597,apparel.shoes,baden
11700107,electronics.audio.acoustic,leem
6500619,computers.components.motherboard,asus
12718384,,triangle
3800810,appliances.iron,philips
5301357,,babyliss
26403108,,sokolov
4804270,electronics.audio.headphone,defender
26601372,,sokolov
21406849,electronics.clocks,tissot
26201926,,
24400171,,
25300478,,preciosa
2602033,,bosch
12500768,,crown
12718879,,hp
28400060,accessories.bag,roncato
12706070,,nokian
12718704,,yokohama
4501891,appliances.kitchen.hob,electrolux
9800283,,
40500135,,canyon
26400505,,
4800358,electronics.audio.headphone,plantronics
26500481,,
16200348,kids.fmcg.diapers,huggies
4800713,electronics.audio.headphone,panasonic
5301606,,babyliss
10700884,,
28715776,apparel.shoes,nexpero
2701889,appliances.kitchen.refrigerators,beko
3900283,appliances.environment.water_heater,garanterm
21408842,electronics.clocks,casio
6500345,computers.components.motherboard,gigabyte
2500829,appliances.kitchen.oven,samsung
28718794,apparel.shoes,rieker
25600073,,
4200868,appliances.environment.air_conditioner,almacom
10900250,appliances.kitchen.mixer,vitek
45300071,kids.swing,nuna
12717959,,continental
20900210,,delsey
6801282,computers.components.hdd,micron
3601293,appliances.kitchen.washer,bosch
17301039,,
26000077,,
5400797,,
12718891,,toyo
28101552,,erkaplan
28401180,accessories.bag,karya
29501915,,bsn
10800198,,maxwell
28100612,,balta
6500718,computers.components.motherboard,asus
4802199,electronics.audio.headphone,sony
17301913,,hermes
28706661,apparel.shoes.espadrilles,rieker
26203953,,
6200791,appliances.environment.air_heater,ballu
48600007,,
21900251,,
4801038,electronics.audio.headphone,panasonic
41100055,,
2701943,appliances.kitchen.refrigerators,
28718155,apparel.shoes.keds,
12709486,,michelin
15800180,,p.i.t.
5500285,,philips
30100010,,bosch
4802983,electronics.audio.headphone,meizu
24000060,,acm
9300098,,sony
12500153,,dwt
1004702,electronics.smartphone,bq
5300268,,rowenta
21400863,electronics.clocks,casio
1004375,electronics.smartphone,oppo
6800068,computers.components.hdd,
17500084,,pupa
2401045,appliances.kitchen.hood,gorenje
28718204,apparel.shoes.keds,tamaris
22900003,furniture.bedroom.pillow,vegas
10701004,,
26006842,,
22900226,furniture.bedroom.pillow,askona
32402033,,
3700313,appliances.environment.vacuum,karcher
21410110,electronics.clocks,
2401144,appliances.kitchen.hood,gefest
8300404,,pituso
17300028,,
14400012,,sony
19100128,construction.tools.saw,makita
14300367,electronics.audio.music_tools.piano,akai
28714013,apparel.shoes.keds,nike
40500005,,acme
16000888,,bergner
3900919,appliances.environment.water_heater,
28718448,apparel.shoes.keds,strobbs
2900809,appliances.kitchen.microwave,samsung
28717955,apparel.shoes,burgerschuhe
6700369,computers.components.videocards,gigabyte
13200378,furniture.bedroom.bed,bts
2701876,appliances.kitchen.refrigerators,beko
4803835,electronics.audio.headphone,pioneer
3900946,appliances.environment.water_heater,midea
25300467,,preciosa
6200981,appliances.environment.air_heater,
2701517,appliances.kitchen.refrigerators,
10800200,,smile
1004996,electronics.smartphone,doogee
5801184,electronics.audio.subwoofer,
9800546,,thermaltake
34400029,,gerber
15100003,,sv
3701180,appliances.environment.vacuum,polaris
26400596,,vega
23700105,furniture.bedroom.blanket,askona
25504022,,febest
28716003,apparel.shoes.keds,peak
12708390,,goodyear
5801545,electronics.audio.subwoofer,kicx
3800660,appliances.iron,vitek
6600474,computers.components.memory,kingston
4802522,electronics.audio.headphone,remax
28713988,apparel.shoes.ballet_shoes,caprice
29502336,,bsn
12717870,,maxxis
18000999,,samsung
28100895,,
14700794,furniture.living_room.cabinet,
6600686,computers.components.memory,
38100123,,coty
16800362,furniture.kitchen.table,
26601031,,merelani
23301077,,
28713932,apparel.shoes.keds,nike
1307167,computers.notebook,hp
11700023,electronics.audio.acoustic,leem
4501655,appliances.kitchen.hob,gefest
6200539,appliances.environment.air_heater,midea
2702098,appliances.kitchen.refrigerators,
24100075,,
6501015,computers.components.motherboard,asrock
26403466,,
28703989,apparel.shoes.keds,nike
12705219,,viatti
2701961,appliances.kitchen.refrigerators,
5801423,electronics.audio.subwoofer,pride
28716432,apparel.shoes,respect
28719113,apparel.shoes,
12703609,,maxxis
1500017,computers.peripherals.printer,samsung
10600010,,
3900553,appliances.environment.water_heater,ariston
13300268,,
28716096,apparel.shoes,baden
28709559,apparel.shoes.ballet_shoes,spur
1004342,electronics.smartphone,meizu
3601071,appliances.kitchen.washer,haier
28717867,apparel.shoes,atrai
14300350,electronics.audio.music_tools.piano,arturia
7900340,furniture.kitchen.chair,babygo
1801141,electronics.video.tv,yasin
3801280,appliances.iron,philips
21406128,electronics.clocks,versace
12100791,kids.skates,
26024226,,
12712310,,hifly
12701713,,gislaved
14701407,furniture.living_room.cabinet,
17601160,,
4100290,,sony
10201272,kids.dolls,
16400119,,rondell
1306182,computers.notebook,acer
5301287,,panasonic
21400162,electronics.clocks,boccia
2701423,appliances.kitchen.refrigerators,haier
43100008,,
12719977,,farroad
25300476,,preciosa
4803660,electronics.audio.headphone,sennheiser
28715452,apparel.shoes.keds,remonte
26203741,,lucente
12202635,sport.bicycle,
3700557,appliances.environment.vacuum,karcher
4502574,appliances.kitchen.hob,zanussi
3601003,appliances.kitchen.washer,beko
43300037,apparel.tshirt,adidas
28716523,apparel.shoes.keds,
1004715,electronics.smartphone,haier
28100934,,
4804173,electronics.audio.headphone,pioneer
3601453,appliances.kitchen.washer,bosch
21410148,electronics.clocks,
18000080,,samsung
23900154,,
13200067,furniture.bedroom.bed,
24400155,,keune
17301698,,
15200106,,
9200660,computers.peripherals.keyboard,apple
19100095,construction.tools.saw,
16400169,,oursson
23700019,furniture.bedroom.blanket,belashoff
4803191,electronics.audio.headphone,xiaomi
34100012,,bestway
5400107,,svc
12500120,,
26403230,,
3900599,appliances.environment.water_heater,ariston
25501697,,febest
25510424,,gerat
4100162,,nintendo
1305706,computers.notebook,apple
28716566,apparel.shoes.keds,
1307143,computers.notebook,hp
12713652,,dunlop
5701237,auto.accessories.player,
28715752,apparel.shoes,nexpero
34200090,,trespass
12700607,,goodyear
47900012,,tacx
8300359,,
4900000,appliances.kitchen.juicer,braun
13902395,construction.components.faucet,blanco
10800012,,moulinex
12717764,,continental
5700909,auto.accessories.player,kenwood
16800277,furniture.kitchen.table,bazhou
28100131,,
12400040,construction.tools.drill,dewalt
6902590,furniture.living_room.chair,chicco
7600103,,asus
28718259,apparel.shoes.keds,tamaris
11700295,electronics.audio.acoustic,alesis
43300023,apparel.tshirt,nike
16800297,furniture.kitchen.table,aero
26400802,,
26403384,,
2701819,appliances.kitchen.refrigerators,beko
4501567,appliances.kitchen.hob,gorenje
13104718,,trebl
3701339,appliances.environment.vacuum,tefal
9800351,,aerocool
2702279,appliances.kitchen.refrigerators,lg
9300004,,sony
21406069,electronics.clocks,versace
12706096,,michelin
14300372,electronics.audio.music_tools.piano,akai
6200524,appliances.environment.air_heater,tefal
25200398,,preciosa
12500509,,stanley
1004509,electronics.smartphone,bq
5700989,auto.accessories.player,
12712563,,aplus
21405120,electronics.clocks,
3600673,appliances.kitchen.washer,beko
3801101,appliances.iron,philips
12700469,,bridgestone
3100872,appliances.kitchen.blender,maxwell
28718907,apparel.shoes,salamander
12702568,,matador
28101603,,
2501928,appliances.kitchen.oven,aeg
24300067,,
26403382,,
9800379,,
34400016,,leatherman
9500040,computers.peripherals.camera,logitech
28717347,apparel.shoes.keds,
8500444,,navien
21403471,electronics.clocks,casio
45300070,kids.swing,nuna
2800128,appliances.kitchen.refrigerators,atlant
2702606,appliances.kitchen.refrigerators,electrolux
26011176,,
42700004,auto.accessories.winch,t-max
19700018,,humana
11700344,electronics.audio.acoustic,behringer
13103903,,kipardo
15100024,,
1002525,electronics.smartphone,apple
34700008,,
6200303,appliances.environment.air_heater,sinbo
12500420,,total
1004713,electronics.smartphone,haier
4802306,electronics.audio.headphone,defender
28300313,accessories.wallet,karya
24400050,,keune
14700174,furniture.living_room.cabinet,
12700983,,nokian
24200019,,klorane
17300893,,
21405944,electronics.clocks,dkny
45600246,apparel.shoes,shagovita
4803616,electronics.audio.headphone,huawei
26200345,,
2800503,appliances.kitchen.refrigerators,
32401119,,elysium
22700774,,tundra
4803651,electronics.audio.headphone,harper
12717168,,michelin
28100620,,balta
38900109,,
6500891,computers.components.motherboard,gigabyte
28715903,apparel.shoes,rieker
7004521,kids.carriage,alis
28717143,apparel.shoes.keds,fassen
9800187,,thermaltake
45600119,apparel.shoes.keds,shagovita
10700156,,
9800174,,thermaltake
12707491,,delmax
27201227,,polaroid
11700216,electronics.audio.acoustic,peavey
4500000,appliances.kitchen.hob,hansa
19100281,construction.tools.saw,makita
17500483,,
12719624,,roadstone
50600001,auto.accessories.compressor,
12703613,,maxxis
9300108,,panasonic
26020745,,
38900022,,
3701322,appliances.environment.vacuum,karcher
3800956,appliances.iron,tefal
49800013,accessories.bag,ritmix
17302682,,
42000030,,broomer
3600672,appliances.kitchen.washer,beko
10502705,,
4803870,electronics.audio.headphone,sven
5400791,,
38900014,,
12718447,,
12600063,appliances.kitchen.grill,delonghi
13200024,furniture.bedroom.bed,
17000053,computers.desktop,dxracer
12709244,,hankook
4801793,electronics.audio.headphone,g-cube
12708391,,goodyear
6200703,appliances.environment.air_heater,
5500047,,panasonic
28101605,,
1305987,computers.notebook,apple
21408298,electronics.clocks,
44700003,,pt-group
3801269,appliances.iron,bosch
1307232,computers.notebook,lenovo
2702099,appliances.kitchen.refrigerators,whirlpool
14300274,electronics.audio.music_tools.piano,korg
1004585,electronics.smartphone,jinga
26202858,,efremov
16100232,,berghoff
4600355,appliances.kitchen.dishwasher,gorenje
25300451,,
28713615,apparel.shoes.keds,tuffoni
10701031,,
2401726,appliances.kitchen.hood,gefest
16000022,,tefal
38900001,,
26202908,,
17700519,,nuxe
7005776,kids.carriage,alis
12714309,,
19001480,,smeg
2402247,appliances.kitchen.hood,akpo
12711147,,tunga
3601269,appliances.kitchen.washer,
11700003,electronics.audio.acoustic,sony
25300475,,preciosa
25200371,,deluxe
28717349,apparel.shoes.keds,
6701119,computers.components.videocards,powercolor
19900048,,
12701204,,sava
17300139,,montale
2501344,appliances.kitchen.oven,kuppersberg
14300374,electronics.audio.music_tools.piano,akai
12711472,,yokohama
2601104,,flama
1306175,computers.notebook,acer
42300033,furniture.living_room.cabinet,brw
1307302,computers.notebook,lenovo
28711568,apparel.shoes.sandals,ara
18900005,electronics.camera.photo,canon
4804550,electronics.audio.headphone,olto
1480291,computers.desktop,hp
26403510,,
1801140,electronics.video.tv,yasin
15901344,,wellberg
15200718,,akom
6301564,appliances.kitchen.kettle,smeg
28401174,accessories.bag,karya
12719779,,comforser
12202624,sport.bicycle,forward
5800516,electronics.audio.subwoofer,
12717135,,nokian
4801663,electronics.audio.headphone,panasonic
3900956,appliances.environment.water_heater,thermex
1305889,computers.notebook,apple
12700700,,matador
4500626,appliances.kitchen.hob,gefest
32801014,,apache
12719054,,triangle
28101244,,kartal
12701975,,matador
18400232,,pride
3800774,appliances.iron,philips
17302993,,creed
26601170,,sokolov
15901704,,tefal
6902228,furniture.living_room.chair,chicco
21400931,electronics.clocks,casio
5100688,electronics.clocks,polar
17500164,,gosh
1701331,computers.peripherals.monitor,aoc
48700006,,crown
3601232,appliances.kitchen.washer,samsung
2701603,appliances.kitchen.refrigerators,samsung
14700796,furniture.living_room.cabinet,
12718207,,yokohama
15900876,,rondell
14300207,electronics.audio.music_tools.piano,yamaha
5400798,,
2600441,,gefest
12707207,,nokian
5701151,auto.accessories.player,
12713663,,dunlop
3801122,appliances.iron,scarlett
1500298,computers.peripherals.printer,hp
38900021,,
8902117,kids.toys,cubicfun
12704971,,viatti
1307174,computers.notebook,hp
28713636,apparel.shoes,ergo
15100066,,
7201765,,lego
1004494,electronics.smartphone,xiaomi
5301437,,elenberg
28703710,apparel.shoes.keds,
1305915,computers.notebook,apple
24400070,,framesi
12710994,,powertrac
9800198,,thermaltake
1480639,computers.desktop,hp
17301851,,montale
5800513,electronics.audio.subwoofer,
21411023,electronics.clocks,diesel
9800010,,aerocool
11200017,appliances.personal.scales,polaris
28717123,apparel.shoes.keds,respect
48300007,,wowwee
26403383,,
29502167,,maxler
26402387,,sokolov
28717573,apparel.shoes,
1306394,computers.notebook,xiaomi
12712580,,toyo
5000012,appliances.sewing_machine,jaguar
5000400,appliances.sewing_machine,janome
29501755,,syntrax
18400213,,pride
12711842,,bfgoodrich
28900017,,fujifilm
26203430,,
28715950,apparel.shoes,etor
26202823,,efremov
7005408,kids.carriage,cybex
2401017,appliances.kitchen.hood,mbs
14300371,electronics.audio.music_tools.piano,akai
11500841,,marshall
10701068,,
16100100,,berghoff
28101179,,
43900090,,
1005085,electronics.smartphone,inoi
5100685,electronics.clocks,polar
2702467,appliances.kitchen.refrigerators,samsung
11400381,,xiaomi
12711997,,triangle
12717136,,nokian
28714143,apparel.shoes.keds,greyder
16000037,,polaris
16000769,,granhel
21410827,electronics.clocks,
5301585,,polaris
28704948,apparel.shoes,respect
7004810,kids.carriage,chicco
34600026,,
21408582,electronics.clocks,diesel
28713634,apparel.shoes,ergo
4501324,appliances.kitchen.hob,bosch
14000478,,
3800593,appliances.iron,vitek
4803126,electronics.audio.headphone,sony
2401331,appliances.kitchen.hood,kuppersberg
6901800,furniture.living_room.chair,bertoni
12719867,,roadx
20000004,,tempish
1480672,computers.desktop,hp
12719823,,kumho
2800655,appliances.kitchen.refrigerators,arg
28400758,accessories.bag,baden
28715921,apparel.shoes.keds,
2702028,appliances.kitchen.refrigerators,samsung
6000228,auto.accessories.alarm,pandect
28401049,accessories.bag,karya
2700613,appliances.kitchen.refrigerators,indesit
28101230,,erkaplan
11500386,,dreamwave
21900267,,
4802943,electronics.audio.headphone,trust
24300089,,keune
37000003,,
26300588,,
1401596,computers.desktop,hp
25300474,,preciosa
16800036,furniture.kitchen.table,bts
9200662,computers.peripherals.keyboard,asus
14300368,electronics.audio.music_tools.piano,akai
11500336,,jbl
12710875,,goodyear
17302536,,afnan
10600507,,
4100188,,sony
15900761,,berghoff
9200360,computers.peripherals.keyboard,kingston
3801029,appliances.iron,redmond
28101303,,balta
45600138,apparel.shoes.keds,peak
12301488,construction.tools.drill,dwt
12712603,,zeetex
5301647,,rowenta
26500527,,sokolov
28101249,,kartal
3601538,appliances.kitchen.washer,haier
17300792,,
18400123,,audison
28100793,,erkaplan
6500878,computers.components.motherboard,asus
12703478,,cordiant
18000941,,samsung
26200046,,
7600312,,asus
2501936,appliances.kitchen.oven,optima
1306951,computers.notebook,apple
31501118,,
12201692,sport.bicycle,axis
21900371,,nuxe
16600060,,
17601086,,
5301216,,galaxy
44500003,,omabelle
12701993,,cordiant
7006216,kids.carriage,cam
2702262,appliances.kitchen.refrigerators,hitachi
32801087,,kolibri
2402249,appliances.kitchen.hood,akpo
19400037,,electrolux
12711234,,dunlop
28714430,apparel.shoes.keds,adidas
6100155,auto.accessories.radar,playme
11400700,,wk
16000555,,polaris
12713453,,farroad
2401304,appliances.kitchen.hood,kuppersberg
4802853,electronics.audio.headphone,redragon
3901135,appliances.environment.water_heater,ariston
1307320,computers.notebook,hp
12702178,,
25600046,,elenberg
17601357,,
9800336,,
6901974,furniture.living_room.chair,maxi-cosi
16800041,furniture.kitchen.table,bts
27201405,,
49800012,accessories.bag,ritmix
10800193,,redmond
1801693,electronics.video.tv,hisense
45601181,apparel.shoes,pablosky
11400512,,hiper
45600200,apparel.shoes,shagovita
5301409,,bene
3800921,appliances.iron,gorenje
4501502,appliances.kitchen.hob,bosch
2501949,appliances.kitchen.oven,optima
28718082,apparel.shoes.keds,respect
45500014,computers.notebook,deepcool
1306884,computers.notebook,dell
17900123,construction.tools.generator,huter
28711997,apparel.shoes,
31501108,,
2702286,appliances.kitchen.refrigerators,dauscher
2200500,,nikon
28715725,apparel.shoes,caprice
16600166,,
32403004,,
19900021,,
17601089,,
25100094,construction.tools.light,globo
2701713,appliances.kitchen.refrigerators,gorenje
28716023,apparel.shoes.keds,adidas
12703484,,matador
7600472,,asus
26019007,,
25400173,,
12700313,,goodyear
26201819,,
11700219,electronics.audio.acoustic,alesis
2601433,,artel
6500780,computers.components.motherboard,asus
5301099,,
14000562,,
21900231,,
1500454,computers.peripherals.printer,hp
5800634,electronics.audio.subwoofer,morel
4800970,electronics.audio.headphone,sony
11400730,,vipe
33000299,,ikea
29502644,,scivation
6501025,computers.components.motherboard,msi
28705515,apparel.shoes,respect
12400391,construction.tools.drill,alteco
26009618,,
4600450,appliances.kitchen.dishwasher,hansa
9002731,kids.toys,monchhichi
28719148,apparel.shoes,ag
17700498,,nuxe
6200296,appliances.environment.air_heater,almacom
28716283,apparel.shoes.keds,
21402837,electronics.clocks,orient
4501405,appliances.kitchen.hob,electrolux
3100251,appliances.kitchen.blender,braun
26204063,,
4900232,appliances.kitchen.juicer,smeg
13300242,,vegas
4802352,electronics.audio.headphone,xiaomi
2702540,appliances.kitchen.refrigerators,atlantic
23300855,,perina
2601057,,
6301804,appliances.kitchen.kettle,smeg
12700051,,matador
6500802,computers.components.motherboard,asrock
2800388,appliances.kitchen.refrigerators,
4300307,,xiaomi
5000106,appliances.sewing_machine,brother
1003096,electronics.smartphone,meizu
19900020,,
45500012,computers.notebook,deepcool
17500553,,bourjois
4802333,electronics.audio.headphone,panasonic
1307314,computers.notebook,hp
4700400,auto.accessories.videoregister,prestigio
4501395,appliances.kitchen.hob,bosch
16000869,,gipfel
28100680,,balta
2402931,appliances.kitchen.hood,elikor
45600541,apparel.shoes,pablosky
9300063,,sony
32401053,,
1480622,computers.desktop,hp
2900693,appliances.kitchen.microwave,maunfeld
28704303,apparel.shoes.keds,adidas
11400591,,trust
12710841,,continental
10900004,appliances.kitchen.mixer,braun
2401466,appliances.kitchen.hood,elikor
13902247,construction.components.faucet,franke
28712328,apparel.shoes,baden
4501009,appliances.kitchen.hob,gefest
3900805,appliances.environment.water_heater,shivaki
12400132,construction.tools.drill,bosch
26300628,,
26004578,,
1005092,electronics.smartphone,tecno
12703333,,tigar
2701975,appliances.kitchen.refrigerators,gorenje
3601255,appliances.kitchen.washer,
15900178,,tefal
3801235,appliances.iron,scarlett
12705207,,
2501671,appliances.kitchen.oven,bbk
28717483,apparel.shoes,
28715994,apparel.shoes.keds,converse
1004718,electronics.smartphone,haier
22400121,electronics.audio.microphone,m-audio
26300400,,vega
6200600,appliances.environment.air_heater,almacom
35101672,apparel.underwear,milavitsa
25200107,,xiaomi
28716593,apparel.shoes,baden
45600729,apparel.shoes,crosby
1801589,electronics.video.tv,sony
38700000,,
28705335,apparel.shoes,respect
17900033,construction.tools.generator,huter
28101389,,balta
4900339,appliances.kitchen.juicer,smeg
1004596,electronics.smartphone,tp-link
21411179,electronics.clocks,hanowa
5301385,,scarlett
28716026,apparel.shoes.keds,adidas
4700562,auto.accessories.videoregister,
28100665,,balta
45601308,apparel.shoes,pablosky
12704378,,nexen
2501120,appliances.kitchen.oven,kuppersberg
12201691,sport.bicycle,axis
13902574,construction.components.faucet,gerdamix
26018459,,machaon
2900570,appliances.kitchen.microwave,lg
12707601,,hifly
33900067,,mercury
2700349,appliances.kitchen.refrigerators,indesit
22400107,electronics.audio.microphone,wster
10701098,,
12707040,,continental
28703972,apparel.shoes.keds,nike
1801375,electronics.video.tv,vestel
3300503,,redmond
4000191,construction.tools.generator,polti
32401061,,
15300315,,transcend
21401292,electronics.clocks,casio
25504777,,febest
14000243,,sanita
27900038,,
15100212,,
45600580,apparel.shoes,crosby
28705661,apparel.shoes,respect
3801070,appliances.iron,panasonic
12706780,,nokian
9300100,,sony
6200669,appliances.environment.air_heater,luxell
17301125,,dior
10700826,,ubisoft
2500923,appliances.kitchen.oven,polaris
35108647,apparel.underwear,milavitsa
33000324,,vega
3601359,appliances.kitchen.washer,artel
28717654,apparel.shoes,
2200983,,nikon
12202084,sport.bicycle,lamborghini
4800900,electronics.audio.headphone,
32400984,,elysium
2601917,,haier
38700033,,
26402936,,
9300104,,sony
28705662,apparel.shoes,respect
12703380,,toyo
21400467,electronics.clocks,boccia
44900057,,mapex
3100332,appliances.kitchen.blender,braun
5801574,electronics.audio.subwoofer,
18900058,electronics.camera.photo,canon
2701569,appliances.kitchen.refrigerators,zanussi
3701327,appliances.environment.vacuum,vitek
3300286,,redmond
25507338,,febest
36600053,,
1801305,electronics.video.tv,haier
4700391,auto.accessories.videoregister,playme
2402571,appliances.kitchen.hood,bosch
16800160,furniture.kitchen.table,
28711619,apparel.shoes.sandals,ara
28711388,apparel.shoes,respect
7201734,,
3100566,appliances.kitchen.blender,saturn
1480698,computers.desktop,hp
15100189,,
28401162,accessories.bag,karya
26402805,,diamant
26023879,,
12709878,,nokian
3801212,appliances.iron,philips
3400114,,gorenje
25504782,,febest
11700039,electronics.audio.acoustic,biema
26300470,,
4501226,appliances.kitchen.hob,gefest
9000125,,janome
28714377,apparel.shoes.keds,nike
19900034,,
9900152,electronics.video.projector,epson
17601018,,
1801488,electronics.video.tv,vestel
29501842,,
2400882,appliances.kitchen.hood,elikor
32800510,,kolibri
6201053,appliances.environment.air_heater,willmark
12400292,construction.tools.drill,total
2701926,appliances.kitchen.refrigerators,teka
26002645,,
6301076,appliances.kitchen.kettle,saturn
12702848,,
4501318,appliances.kitchen.hob,electrolux
21403688,electronics.clocks,orient
25501412,,febest
4802349,electronics.audio.headphone,panasonic
7203114,,
3801297,appliances.iron,scarlett
13200548,furniture.bedroom.bed,brw
26403580,,sokolov
32400857,,wallberry
2800579,appliances.kitchen.refrigerators,
3100774,appliances.kitchen.blender,braun
4501942,appliances.kitchen.hob,gefest
18300437,accessories.bag,xiaomi
12718880,,hp
28714267,apparel.shoes.keds,nike
16900167,furniture.kitchen.table,
10800144,,scarlett
8902060,kids.toys,
12707555,,sailun
6301379,appliances.kitchen.kettle,polaris
12711367,,nexen
5000556,appliances.sewing_machine,brother
5801578,electronics.audio.subwoofer,
28708942,apparel.shoes,respect
8500335,,
17000033,computers.desktop,deluxe
26400604,,
1401562,computers.desktop,avalon
32400466,,elysium
6000068,auto.accessories.alarm,pandora
2400224,appliances.kitchen.hood,gefest
26021265,,
2240076,electronics.audio.microphone,shure
28718272,apparel.shoes,tamaris
5000432,appliances.sewing_machine,brother
28101621,,karat
26403332,,
23900077,,
17301728,,
14300246,electronics.audio.music_tools.piano,alesis
16700670,furniture.kitchen.chair,
29501793,,
21403849,electronics.clocks,orient
45500011,computers.notebook,deepcool
8300356,,
21409584,electronics.clocks,hanowa
26203915,,
4300256,,philips
29501743,,
3801132,appliances.iron,redmond
2701849,appliances.kitchen.refrigerators,smeg
4501956,appliances.kitchen.hob,gefest
25200174,,deluxe
10800108,,moulinex
28716932,apparel.shoes,
3800779,appliances.iron,vitek
2701385,appliances.kitchen.refrigerators,indesit
26401631,,
1004742,electronics.smartphone,honor
29500195,,
28714345,apparel.shoes.keds,nike
1306995,computers.notebook,hp
8500201,,unilux
4501952,appliances.kitchen.hob,electrolux
13900337,construction.components.faucet,rubineta
24000022,,kativa
6200557,appliances.environment.air_heater,ballu
5100377,electronics.clocks,xiaomi
12702951,,bridgestone
25200340,,
18001464,,samsung
28717600,apparel.shoes,
20100185,,
5301257,,babyliss
28712014,apparel.shoes.keds,salamander
14300243,electronics.audio.music_tools.piano,m-audio
13102676,,x-race
12300186,construction.tools.drill,stanley
9300079,,lg
9900140,electronics.video.projector,epson
17301124,,dior
4803712,electronics.audio.headphone,sony
22700527,,force
45500022,computers.notebook,trust
31600459,,
26403472,,
3100299,appliances.kitchen.blender,polaris
23000290,,petro-canada
4300322,,saturn
3100311,appliances.kitchen.blender,bosch
3801304,appliances.iron,tefal
17302623,,chanel
34600131,,fenix
13200231,furniture.bedroom.bed,
7600362,,zyxel
21409601,electronics.clocks,oris
29502372,,maxler
28707487,apparel.shoes,respect
45000059,,terris
1305269,computers.notebook,hp
21409569,electronics.clocks,hanowa
6700607,computers.components.videocards,asus
19500114,,smashbox
6800902,computers.components.hdd,samsung
26200845,,teosa
25900024,computers.components.cooler,almacom
2800424,appliances.kitchen.refrigerators,haier
26402199,,
26202164,,merelani
36600075,,
3801157,appliances.iron,braun
13100014,,skad
7700067,,motorola
32402265,,
12712302,,yokohama
43000002,construction.tools.pump,bestway
8800928,electronics.telephone,bq
22700590,,sparta
12705044,,tigar
26014637,,
2701299,appliances.kitchen.refrigerators,hansa
5300568,,first
17600507,,
2200486,,nikon
12700978,,nokian
2601854,,danke
1480433,computers.desktop,smart
11700265,electronics.audio.acoustic,kef
23900250,,vladi
32701288,,zemex
21409590,electronics.clocks,hanowa
12713400,,continental
1307072,computers.notebook,acer
9300042,,panasonic
26203723,,lucente
28704074,apparel.shoes.keds,nike
1004769,electronics.smartphone,lg
28719416,apparel.shoes,baden
2800444,appliances.kitchen.refrigerators,kristal
25503948,,febest
4300011,,philips
34900025,appliances.kitchen.grill,obi
30901143,computers.components.cooler,thermalright
1500083,computers.peripherals.printer,epson
34600057,,
6801061,computers.components.hdd,hpe
45000037,,remo
4804083,electronics.audio.headphone,qcyber
12702377,,dunlop
2601494,,gefest
16900024,furniture.kitchen.table,brw
8500336,,
11400374,,usams
15901727,,
25504018,,febest
25400155,,
12300263,construction.tools.drill,stanley
1802017,electronics.video.tv,lg
2702151,appliances.kitchen.refrigerators,haier
16300059,,
16000234,,berghoff
15300143,,transcend
9600096,,fly
28717820,apparel.shoes.keds,nike
28717905,apparel.shoes,burgerschuhe
13000004,,rainbo
50400016,,pnb
2701941,appliances.kitchen.refrigerators,smalvic
26500141,,lucente
26012971,,
1003225,electronics.smartphone,samsung
4400213,appliances.kitchen.coffee_machine,polaris
26023065,,
30300017,,
12100606,kids.skates,xiaomi
12000272,,
4600386,appliances.kitchen.dishwasher,bosch
28719267,apparel.shoes,rieker
27700846,construction.tools.pump,hyundai
12400055,construction.tools.drill,einhell
13800075,furniture.bathroom.toilet,sanita
20100182,,nika
12500205,,
12703857,,matador
12719770,,goodride
45000056,,yuka
4802429,electronics.audio.headphone,hyperx
11700136,electronics.audio.acoustic,blg
5700614,auto.accessories.player,nakamichi
16600027,,buggy
25200148,,reluce
46900037,accessories.bag,bestway
12707148,,michelin
14700116,furniture.living_room.cabinet,
12701058,,pirelli
20700006,apparel.shoes,
24100548,,
28704163,apparel.shoes.keds,nike
5800367,electronics.audio.subwoofer,kicx
1480449,computers.desktop,pulser
28716324,apparel.shoes,
21409587,electronics.clocks,hanowa
26203537,,sokolov
21400792,electronics.clocks,
12702004,,cordiant
12702131,,nokian
26203558,,sokolov
22200048,,
4500282,appliances.kitchen.hob,gefest
28717484,apparel.shoes,
25505825,,febest
12710999,,powertrac
4700546,auto.accessories.videoregister,playme
13800097,furniture.bathroom.toilet,sanita
12300194,construction.tools.drill,stanley
11400517,,canyon
12716247,,saferich
10503616,,krasatoys
35600120,,pyrex
28714181,apparel.shoes.slipons,greyder
7005730,kids.carriage,rant
26013601,,
5500048,,philips
1201356,electronics.tablet,lenovo
26500443,,
4800725,electronics.audio.headphone,sony
3601326,appliances.kitchen.washer,electrolux
22900005,furniture.bedroom.pillow,vegas
12200369,sport.bicycle,giant
28717971,apparel.shoes,rieker
