event_time,date,hour,day_of_week,time_id
2019-10-01 04:08:23+00:00,2019-10-01,4,Tuesday,81147
2019-10-01 04:08:24+00:00,2019-10-01,4,Tuesday,81167
2019-10-01 04:08:25+00:00,2019-10-01,4,Tuesday,81183
2019-10-01 04:08:26+00:00,2019-10-01,4,Tuesday,81196
2019-10-01 04:08:27+00:00,2019-10-01,4,Tuesday,81206
2019-10-01 04:08:28+00:00,2019-10-01,4,Tuesday,81222
2019-10-01 04:08:29+00:00,2019-10-01,4,Tuesday,81238
2019-10-01 04:08:30+00:00,2019-10-01,4,Tuesday,81255
2019-10-01 04:08:31+00:00,2019-10-01,4,Tuesday,81266
2019-10-01 04:08:32+00:00,2019-10-01,4,Tuesday,81285
2019-10-01 04:08:33+00:00,2019-10-01,4,Tuesday,81302
2019-10-01 04:08:34+00:00,2019-10-01,4,Tuesday,81321
2019-10-01 04:08:35+00:00,2019-10-01,4,Tuesday,81337
2019-10-01 04:08:36+00:00,2019-10-01,4,Tuesday,81349
2019-10-01 04:08:37+00:00,2019-10-01,4,Tuesday,81364
2019-10-01 04:08:38+00:00,2019-10-01,4,Tuesday,81381
2019-10-01 04:08:39+00:00,2019-10-01,4,Tuesday,81399
2019-10-01 04:08:40+00:00,2019-10-01,4,Tuesday,81414
2019-10-01 04:08:41+00:00,2019-10-01,4,Tuesday,81429
2019-10-01 04:08:42+00:00,2019-10-01,4,Tuesday,81440
2019-10-01 04:08:43+00:00,2019-10-01,4,Tuesday,81453
2019-10-01 04:08:44+00:00,2019-10-01,4,Tuesday,81471
2019-10-01 04:08:45+00:00,2019-10-01,4,Tuesday,81482
2019-10-01 04:08:46+00:00,2019-10-01,4,Tuesday,81495
2019-10-01 04:08:47+00:00,2019-10-01,4,Tuesday,81511
2019-10-01 04:08:48+00:00,2019-10-01,4,Tuesday,81529
2019-10-01 04:08:49+00:00,2019-10-01,4,Tuesday,81544
2019-10-01 04:08:50+00:00,2019-10-01,4,Tuesday,81559
2019-10-01 04:08:51+00:00,2019-10-01,4,Tuesday,81581
2019-10-01 04:08:52+00:00,2019-10-01,4,Tuesday,81591
2019-10-01 04:08:53+00:00,2019-10-01,4,Tuesday,81613
2019-10-01 04:08:54+00:00,2019-10-01,4,Tuesday,81629
2019-10-01 04:08:55+00:00,2019-10-01,4,Tuesday,81638
2019-10-01 04:08:56+00:00,2019-10-01,4,Tuesday,81649
2019-10-01 04:08:57+00:00,2019-10-01,4,Tuesday,81668
2019-10-01 04:08:58+00:00,2019-10-01,4,Tuesday,81685
2019-10-01 04:08:59+00:00,2019-10-01,4,Tuesday,81710
2019-10-01 04:09:00+00:00,2019-10-01,4,Tuesday,81721
2019-10-01 04:09:01+00:00,2019-10-01,4,Tuesday,81734
2019-10-01 04:09:02+00:00,2019-10-01,4,Tuesday,81751
2019-10-01 04:09:03+00:00,2019-10-01,4,Tuesday,81763
2019-10-01 04:09:04+00:00,2019-10-01,4,Tuesday,81776
2019-10-01 04:09:05+00:00,2019-10-01,4,Tuesday,81786
2019-10-01 04:09:06+00:00,2019-10-01,4,Tuesday,81803
2019-10-01 04:09:07+00:00,2019-10-01,4,Tuesday,81819
2019-10-01 04:09:08+00:00,2019-10-01,4,Tuesday,81841
2019-10-01 04:09:09+00:00,2019-10-01,4,Tuesday,81857
2019-10-01 04:09:10+00:00,2019-10-01,4,Tuesday,81867
2019-10-01 04:09:11+00:00,2019-10-01,4,Tuesday,81878
2019-10-01 04:09:12+00:00,2019-10-01,4,Tuesday,81888
2019-10-01 04:09:13+00:00,2019-10-01,4,Tuesday,81907
2019-10-01 04:09:14+00:00,2019-10-01,4,Tuesday,81918
2019-10-01 04:09:15+00:00,2019-10-01,4,Tuesday,81934
2019-10-01 04:09:16+00:00,2019-10-01,4,Tuesday,81951
2019-10-01 04:09:17+00:00,2019-10-01,4,Tuesday,81965
2019-10-01 04:09:18+00:00,2019-10-01,4,Tuesday,81981
2019-10-01 04:09:19+00:00,2019-10-01,4,Tuesday,81993
2019-10-01 04:09:20+00:00,2019-10-01,4,Tuesday,82011
2019-10-01 04:09:21+00:00,2019-10-01,4,Tuesday,82028
2019-10-01 04:09:22+00:00,2019-10-01,4,Tuesday,82041
2019-10-01 04:09:23+00:00,2019-10-01,4,Tuesday,82055
2019-10-01 04:09:24+00:00,2019-10-01,4,Tuesday,82076
2019-10-01 04:09:25+00:00,2019-10-01,4,Tuesday,82095
2019-10-01 04:09:26+00:00,2019-10-01,4,Tuesday,82111
2019-10-01 04:09:27+00:00,2019-10-01,4,Tuesday,82127
2019-10-01 04:09:28+00:00,2019-10-01,4,Tuesday,82136
2019-10-01 04:09:29+00:00,2019-10-01,4,Tuesday,82149
2019-10-01 04:09:30+00:00,2019-10-01,4,Tuesday,82165
2019-10-01 04:09:31+00:00,2019-10-01,4,Tuesday,82184
2019-10-01 04:09:32+00:00,2019-10-01,4,Tuesday,82194
2019-10-01 04:09:33+00:00,2019-10-01,4,Tuesday,82211
2019-10-01 04:09:34+00:00,2019-10-01,4,Tuesday,82226
2019-10-01 04:09:35+00:00,2019-10-01,4,Tuesday,82241
2019-10-01 04:09:36+00:00,2019-10-01,4,Tuesday,82254
2019-10-01 04:09:37+00:00,2019-10-01,4,Tuesday,82265
2019-10-01 04:09:38+00:00,2019-10-01,4,Tuesday,82279
2019-10-01 04:09:39+00:00,2019-10-01,4,Tuesday,82297
2019-10-01 04:09:40+00:00,2019-10-01,4,Tuesday,82318
2019-10-01 04:09:41+00:00,2019-10-01,4,Tuesday,82335
2019-10-01 04:09:42+00:00,2019-10-01,4,Tuesday,82351
2019-10-01 04:09:43+00:00,2019-10-01,4,Tuesday,82361
2019-10-01 04:09:44+00:00,2019-10-01,4,Tuesday,82374
2019-10-01 04:09:45+00:00,2019-10-01,4,Tuesday,82395
2019-10-01 04:09:46+00:00,2019-10-01,4,Tuesday,82416
2019-10-01 04:09:47+00:00,2019-10-01,4,Tuesday,82427
2019-10-01 04:09:48+00:00,2019-10-01,4,Tuesday,82442
2019-10-01 04:09:49+00:00,2019-10-01,4,Tuesday,82460
2019-10-01 04:09:50+00:00,2019-10-01,4,Tuesday,82477
2019-10-01 04:09:51+00:00,2019-10-01,4,Tuesday,82486
2019-10-01 04:09:52+00:00,2019-10-01,4,Tuesday,82505
2019-10-01 04:09:53+00:00,2019-10-01,4,Tuesday,82516
2019-10-01 04:09:54+00:00,2019-10-01,4,Tuesday,82538
2019-10-01 04:09:55+00:00,2019-10-01,4,Tuesday,82555
2019-10-01 04:09:56+00:00,2019-10-01,4,Tuesday,82575
2019-10-01 04:09:57+00:00,2019-10-01,4,Tuesday,82591
2019-10-01 04:09:58+00:00,2019-10-01,4,Tuesday,82607
2019-10-01 04:09:59+00:00,2019-10-01,4,Tuesday,82624
2019-10-01 04:10:00+00:00,2019-10-01,4,Tuesday,82638
2019-10-01 04:10:01+00:00,2019-10-01,4,Tuesday,82657
2019-10-01 04:10:02+00:00,2019-10-01,4,Tuesday,82665
2019-10-01 04:10:03+00:00,2019-10-01,4,Tuesday,82684
2019-10-01 04:10:04+00:00,2019-10-01,4,Tuesday,82700
2019-10-01 04:10:05+00:00,2019-10-01,4,Tuesday,82714
2019-10-01 04:10:06+00:00,2019-10-01,4,Tuesday,82730
2019-10-01 04:10:07+00:00,2019-10-01,4,Tuesday,82743
2019-10-01 04:10:08+00:00,2019-10-01,4,Tuesday,82754
2019-10-01 04:10:09+00:00,2019-10-01,4,Tuesday,82767
2019-10-01 04:10:10+00:00,2019-10-01,4,Tuesday,82783
2019-10-01 04:10:11+00:00,2019-10-01,4,Tuesday,82796
2019-10-01 04:10:12+00:00,2019-10-01,4,Tuesday,82810
2019-10-01 04:10:13+00:00,2019-10-01,4,Tuesday,82819
2019-10-01 04:10:14+00:00,2019-10-01,4,Tuesday,82839
2019-10-01 04:10:15+00:00,2019-10-01,4,Tuesday,82854
2019-10-01 04:10:16+00:00,2019-10-01,4,Tuesday,82868
2019-10-01 04:10:17+00:00,2019-10-01,4,Tuesday,82881
2019-10-01 04:10:18+00:00,2019-10-01,4,Tuesday,82904
2019-10-01 04:10:19+00:00,2019-10-01,4,Tuesday,82920
2019-10-01 04:10:20+00:00,2019-10-01,4,Tuesday,82932
2019-10-01 04:10:21+00:00,2019-10-01,4,Tuesday,82958
2019-10-01 04:10:22+00:00,2019-10-01,4,Tuesday,82977
2019-10-01 04:10:23+00:00,2019-10-01,4,Tuesday,82997
2019-10-01 04:10:24+00:00,2019-10-01,4,Tuesday,83016
2019-10-01 04:10:25+00:00,2019-10-01,4,Tuesday,83036
2019-10-01 04:10:26+00:00,2019-10-01,4,Tuesday,83045
2019-10-01 04:10:27+00:00,2019-10-01,4,Tuesday,83058
2019-10-01 04:10:28+00:00,2019-10-01,4,Tuesday,83067
2019-10-01 04:10:29+00:00,2019-10-01,4,Tuesday,83076
2019-10-01 04:10:30+00:00,2019-10-01,4,Tuesday,83089
2019-10-01 04:10:31+00:00,2019-10-01,4,Tuesday,83103
2019-10-01 04:10:32+00:00,2019-10-01,4,Tuesday,83121
2019-10-01 04:10:33+00:00,2019-10-01,4,Tuesday,83148
2019-10-01 04:10:34+00:00,2019-10-01,4,Tuesday,83170
2019-10-01 04:10:35+00:00,2019-10-01,4,Tuesday,83190
2019-10-01 04:10:36+00:00,2019-10-01,4,Tuesday,83205
2019-10-01 04:10:37+00:00,2019-10-01,4,Tuesday,83224
2019-10-01 04:10:38+00:00,2019-10-01,4,Tuesday,83239
2019-10-01 04:10:39+00:00,2019-10-01,4,Tuesday,83250
2019-10-01 04:10:40+00:00,2019-10-01,4,Tuesday,83265
2019-10-01 04:10:41+00:00,2019-10-01,4,Tuesday,83279
2019-10-01 04:10:42+00:00,2019-10-01,4,Tuesday,83290
2019-10-01 04:10:43+00:00,2019-10-01,4,Tuesday,83306
2019-10-01 04:10:44+00:00,2019-10-01,4,Tuesday,83323
2019-10-01 04:10:45+00:00,2019-10-01,4,Tuesday,83336
2019-10-01 04:10:46+00:00,2019-10-01,4,Tuesday,83352
2019-10-01 04:10:47+00:00,2019-10-01,4,Tuesday,83365
2019-10-01 04:10:48+00:00,2019-10-01,4,Tuesday,83378
2019-10-01 04:10:49+00:00,2019-10-01,4,Tuesday,83394
2019-10-01 04:10:50+00:00,2019-10-01,4,Tuesday,83415
2019-10-01 04:10:51+00:00,2019-10-01,4,Tuesday,83426
2019-10-01 04:10:52+00:00,2019-10-01,4,Tuesday,83449
2019-10-01 04:10:53+00:00,2019-10-01,4,Tuesday,83468
2019-10-01 04:10:54+00:00,2019-10-01,4,Tuesday,83485
2019-10-01 04:10:55+00:00,2019-10-01,4,Tuesday,83493
2019-10-01 04:10:56+00:00,2019-10-01,4,Tuesday,83505
2019-10-01 04:10:57+00:00,2019-10-01,4,Tuesday,83526
2019-10-01 04:10:58+00:00,2019-10-01,4,Tuesday,83543
2019-10-01 04:10:59+00:00,2019-10-01,4,Tuesday,83556
2019-10-01 04:11:00+00:00,2019-10-01,4,Tuesday,83573
2019-10-01 04:11:01+00:00,2019-10-01,4,Tuesday,83590
2019-10-01 04:11:02+00:00,2019-10-01,4,Tuesday,83602
2019-10-01 04:11:03+00:00,2019-10-01,4,Tuesday,83613
2019-10-01 04:11:04+00:00,2019-10-01,4,Tuesday,83627
2019-10-01 04:11:05+00:00,2019-10-01,4,Tuesday,83638
2019-10-01 04:11:06+00:00,2019-10-01,4,Tuesday,83655
2019-10-01 04:11:07+00:00,2019-10-01,4,Tuesday,83670
2019-10-01 04:11:08+00:00,2019-10-01,4,Tuesday,83682
2019-10-01 04:11:09+00:00,2019-10-01,4,Tuesday,83702
2019-10-01 04:11:10+00:00,2019-10-01,4,Tuesday,83716
2019-10-01 04:11:11+00:00,2019-10-01,4,Tuesday,83741
2019-10-01 04:11:12+00:00,2019-10-01,4,Tuesday,83757
2019-10-01 04:11:13+00:00,2019-10-01,4,Tuesday,83771
2019-10-01 04:11:14+00:00,2019-10-01,4,Tuesday,83784
2019-10-01 04:11:15+00:00,2019-10-01,4,Tuesday,83804
2019-10-01 04:11:16+00:00,2019-10-01,4,Tuesday,83818
2019-10-01 04:11:17+00:00,2019-10-01,4,Tuesday,83834
2019-10-01 04:11:18+00:00,2019-10-01,4,Tuesday,83848
2019-10-01 04:11:19+00:00,2019-10-01,4,Tuesday,83861
2019-10-01 04:11:20+00:00,2019-10-01,4,Tuesday,83877
2019-10-01 04:11:21+00:00,2019-10-01,4,Tuesday,83905
2019-10-01 04:11:22+00:00,2019-10-01,4,Tuesday,83914
2019-10-01 04:11:23+00:00,2019-10-01,4,Tuesday,83930
2019-10-01 04:11:24+00:00,2019-10-01,4,Tuesday,83948
2019-10-01 04:11:25+00:00,2019-10-01,4,Tuesday,83962
2019-10-01 04:11:26+00:00,2019-10-01,4,Tuesday,83975
2019-10-01 04:11:27+00:00,2019-10-01,4,Tuesday,83993
2019-10-01 04:11:28+00:00,2019-10-01,4,Tuesday,84005
2019-10-01 04:11:29+00:00,2019-10-01,4,Tuesday,84019
2019-10-01 04:11:30+00:00,2019-10-01,4,Tuesday,84035
2019-10-01 04:11:31+00:00,2019-10-01,4,Tuesday,84054
2019-10-01 04:11:32+00:00,2019-10-01,4,Tuesday,84068
2019-10-01 04:11:33+00:00,2019-10-01,4,Tuesday,84083
2019-10-01 04:11:34+00:00,2019-10-01,4,Tuesday,84102
2019-10-01 04:11:35+00:00,2019-10-01,4,Tuesday,84121
2019-10-01 04:11:36+00:00,2019-10-01,4,Tuesday,84140
2019-10-01 04:11:37+00:00,2019-10-01,4,Tuesday,84149
2019-10-01 04:11:38+00:00,2019-10-01,4,Tuesday,84163
2019-10-01 04:11:39+00:00,2019-10-01,4,Tuesday,84172
2019-10-01 04:11:40+00:00,2019-10-01,4,Tuesday,84184
2019-10-01 04:11:41+00:00,2019-10-01,4,Tuesday,84204
2019-10-01 04:11:42+00:00,2019-10-01,4,Tuesday,84222
2019-10-01 04:11:43+00:00,2019-10-01,4,Tuesday,84240
2019-10-01 04:11:44+00:00,2019-10-01,4,Tuesday,84256
2019-10-01 04:11:45+00:00,2019-10-01,4,Tuesday,84278
2019-10-01 04:11:46+00:00,2019-10-01,4,Tuesday,84295
2019-10-01 04:11:47+00:00,2019-10-01,4,Tuesday,84313
2019-10-01 04:11:48+00:00,2019-10-01,4,Tuesday,84330
2019-10-01 04:11:49+00:00,2019-10-01,4,Tuesday,84357
2019-10-01 04:11:50+00:00,2019-10-01,4,Tuesday,84376
2019-10-01 04:11:51+00:00,2019-10-01,4,Tuesday,84392
2019-10-01 04:11:52+00:00,2019-10-01,4,Tuesday,84406
2019-10-01 04:11:53+00:00,2019-10-01,4,Tuesday,84430
2019-10-01 04:11:54+00:00,2019-10-01,4,Tuesday,84446
2019-10-01 04:11:55+00:00,2019-10-01,4,Tuesday,84463
2019-10-01 04:11:56+00:00,2019-10-01,4,Tuesday,84481
2019-10-01 04:11:57+00:00,2019-10-01,4,Tuesday,84487
2019-10-01 04:11:58+00:00,2019-10-01,4,Tuesday,84515
2019-10-01 04:11:59+00:00,2019-10-01,4,Tuesday,84525
2019-10-01 04:12:00+00:00,2019-10-01,4,Tuesday,84540
2019-10-01 04:12:01+00:00,2019-10-01,4,Tuesday,84551
2019-10-01 04:12:02+00:00,2019-10-01,4,Tuesday,84566
2019-10-01 04:12:03+00:00,2019-10-01,4,Tuesday,84585
2019-10-01 04:12:04+00:00,2019-10-01,4,Tuesday,84606
2019-10-01 04:12:05+00:00,2019-10-01,4,Tuesday,84619
2019-10-01 04:12:06+00:00,2019-10-01,4,Tuesday,84640
2019-10-01 04:12:07+00:00,2019-10-01,4,Tuesday,84654
2019-10-01 04:12:08+00:00,2019-10-01,4,Tuesday,84668
2019-10-01 04:12:09+00:00,2019-10-01,4,Tuesday,84677
2019-10-01 04:12:10+00:00,2019-10-01,4,Tuesday,84695
2019-10-01 04:12:11+00:00,2019-10-01,4,Tuesday,84709
2019-10-01 04:12:12+00:00,2019-10-01,4,Tuesday,84719
2019-10-01 04:12:13+00:00,2019-10-01,4,Tuesday,84736
2019-10-01 04:12:14+00:00,2019-10-01,4,Tuesday,84752
2019-10-01 04:12:15+00:00,2019-10-01,4,Tuesday,84764
2019-10-01 04:12:16+00:00,2019-10-01,4,Tuesday,84779
2019-10-01 04:12:17+00:00,2019-10-01,4,Tuesday,84799
2019-10-01 04:12:18+00:00,2019-10-01,4,Tuesday,84812
2019-10-01 04:12:19+00:00,2019-10-01,4,Tuesday,84823
2019-10-01 04:12:20+00:00,2019-10-01,4,Tuesday,84844
2019-10-01 04:12:21+00:00,2019-10-01,4,Tuesday,84854
2019-10-01 04:12:22+00:00,2019-10-01,4,Tuesday,84866
2019-10-01 04:12:23+00:00,2019-10-01,4,Tuesday,84879
2019-10-01 04:12:24+00:00,2019-10-01,4,Tuesday,84892
2019-10-01 04:12:25+00:00,2019-10-01,4,Tuesday,84906
2019-10-01 04:12:26+00:00,2019-10-01,4,Tuesday,84922
2019-10-01 04:12:27+00:00,2019-10-01,4,Tuesday,84942
2019-10-01 04:12:28+00:00,2019-10-01,4,Tuesday,84957
2019-10-01 04:12:29+00:00,2019-10-01,4,Tuesday,84970
2019-10-01 04:12:30+00:00,2019-10-01,4,Tuesday,84986
2019-10-01 04:12:31+00:00,2019-10-01,4,Tuesday,85003
2019-10-01 04:12:32+00:00,2019-10-01,4,Tuesday,85016
2019-10-01 04:12:33+00:00,2019-10-01,4,Tuesday,85031
2019-10-01 04:12:34+00:00,2019-10-01,4,Tuesday,85047
2019-10-01 04:12:35+00:00,2019-10-01,4,Tuesday,85066
2019-10-01 04:12:36+00:00,2019-10-01,4,Tuesday,85076
2019-10-01 04:12:37+00:00,2019-10-01,4,Tuesday,85094
2019-10-01 04:12:38+00:00,2019-10-01,4,Tuesday,85115
2019-10-01 04:12:39+00:00,2019-10-01,4,Tuesday,85132
2019-10-01 04:12:40+00:00,2019-10-01,4,Tuesday,85148
2019-10-01 04:12:41+00:00,2019-10-01,4,Tuesday,85164
2019-10-01 04:12:42+00:00,2019-10-01,4,Tuesday,85177
2019-10-01 04:12:43+00:00,2019-10-01,4,Tuesday,85198
2019-10-01 04:12:44+00:00,2019-10-01,4,Tuesday,85215
2019-10-01 04:12:45+00:00,2019-10-01,4,Tuesday,85229
2019-10-01 04:12:46+00:00,2019-10-01,4,Tuesday,85243
2019-10-01 04:12:47+00:00,2019-10-01,4,Tuesday,85255
2019-10-01 04:12:48+00:00,2019-10-01,4,Tuesday,85266
2019-10-01 04:12:49+00:00,2019-10-01,4,Tuesday,85288
2019-10-01 04:12:50+00:00,2019-10-01,4,Tuesday,85305
2019-10-01 04:12:51+00:00,2019-10-01,4,Tuesday,85326
2019-10-01 04:12:52+00:00,2019-10-01,4,Tuesday,85349
2019-10-01 04:12:53+00:00,2019-10-01,4,Tuesday,85367
2019-10-01 04:12:54+00:00,2019-10-01,4,Tuesday,85381
2019-10-01 04:12:55+00:00,2019-10-01,4,Tuesday,85390
2019-10-01 04:12:56+00:00,2019-10-01,4,Tuesday,85399
2019-10-01 04:12:57+00:00,2019-10-01,4,Tuesday,85411
2019-10-01 04:12:58+00:00,2019-10-01,4,Tuesday,85424
2019-10-01 04:12:59+00:00,2019-10-01,4,Tuesday,85449
2019-10-01 04:13:00+00:00,2019-10-01,4,Tuesday,85462
2019-10-01 04:13:01+00:00,2019-10-01,4,Tuesday,85480
2019-10-01 04:13:02+00:00,2019-10-01,4,Tuesday,85499
2019-10-01 04:13:03+00:00,2019-10-01,4,Tuesday,85519
2019-10-01 04:13:04+00:00,2019-10-01,4,Tuesday,85534
2019-10-01 04:13:05+00:00,2019-10-01,4,Tuesday,85552
2019-10-01 04:13:06+00:00,2019-10-01,4,Tuesday,85562
2019-10-01 04:13:07+00:00,2019-10-01,4,Tuesday,85575
2019-10-01 04:13:08+00:00,2019-10-01,4,Tuesday,85587
2019-10-01 04:13:09+00:00,2019-10-01,4,Tuesday,85602
2019-10-01 04:13:10+00:00,2019-10-01,4,Tuesday,85617
2019-10-01 04:13:11+00:00,2019-10-01,4,Tuesday,85632
2019-10-01 04:13:12+00:00,2019-10-01,4,Tuesday,85642
2019-10-01 04:13:13+00:00,2019-10-01,4,Tuesday,85660
2019-10-01 04:13:14+00:00,2019-10-01,4,Tuesday,85673
2019-10-01 04:13:15+00:00,2019-10-01,4,Tuesday,85693
2019-10-01 04:13:16+00:00,2019-10-01,4,Tuesday,85709
2019-10-01 04:13:17+00:00,2019-10-01,4,Tuesday,85721
2019-10-01 04:13:18+00:00,2019-10-01,4,Tuesday,85739
2019-10-01 04:13:19+00:00,2019-10-01,4,Tuesday,85755
2019-10-01 04:13:20+00:00,2019-10-01,4,Tuesday,85768
2019-10-01 04:13:21+00:00,2019-10-01,4,Tuesday,85782
2019-10-01 04:13:22+00:00,2019-10-01,4,Tuesday,85797
2019-10-01 04:13:23+00:00,2019-10-01,4,Tuesday,85810
2019-10-01 04:13:24+00:00,2019-10-01,4,Tuesday,85825
2019-10-01 04:13:25+00:00,2019-10-01,4,Tuesday,85847
2019-10-01 04:13:26+00:00,2019-10-01,4,Tuesday,85866
2019-10-01 04:13:27+00:00,2019-10-01,4,Tuesday,85891
2019-10-01 04:13:28+00:00,2019-10-01,4,Tuesday,85899
2019-10-01 04:13:29+00:00,2019-10-01,4,Tuesday,85912
2019-10-01 04:13:30+00:00,2019-10-01,4,Tuesday,85928
2019-10-01 04:13:31+00:00,2019-10-01,4,Tuesday,85943
2019-10-01 04:13:32+00:00,2019-10-01,4,Tuesday,85963
2019-10-01 04:13:33+00:00,2019-10-01,4,Tuesday,85981
2019-10-01 04:13:34+00:00,2019-10-01,4,Tuesday,85998
2019-10-01 04:13:35+00:00,2019-10-01,4,Tuesday,86015
2019-10-01 04:13:36+00:00,2019-10-01,4,Tuesday,86033
2019-10-01 04:13:37+00:00,2019-10-01,4,Tuesday,86047
2019-10-01 04:13:38+00:00,2019-10-01,4,Tuesday,86060
2019-10-01 04:13:39+00:00,2019-10-01,4,Tuesday,86077
2019-10-01 04:13:40+00:00,2019-10-01,4,Tuesday,86093
2019-10-01 04:13:41+00:00,2019-10-01,4,Tuesday,86108
2019-10-01 04:13:42+00:00,2019-10-01,4,Tuesday,86119
2019-10-01 04:13:43+00:00,2019-10-01,4,Tuesday,86133
2019-10-01 04:13:44+00:00,2019-10-01,4,Tuesday,86150
2019-10-01 04:13:45+00:00,2019-10-01,4,Tuesday,86171
2019-10-01 04:13:46+00:00,2019-10-01,4,Tuesday,86193
2019-10-01 04:13:47+00:00,2019-10-01,4,Tuesday,86216
2019-10-01 04:13:48+00:00,2019-10-01,4,Tuesday,86230
2019-10-01 04:13:49+00:00,2019-10-01,4,Tuesday,86245
2019-10-01 04:13:50+00:00,2019-10-01,4,Tuesday,86263
2019-10-01 04:13:51+00:00,2019-10-01,4,Tuesday,86281
2019-10-01 04:13:52+00:00,2019-10-01,4,Tuesday,86293
2019-10-01 04:13:53+00:00,2019-10-01,4,Tuesday,86306
2019-10-01 04:13:54+00:00,2019-10-01,4,Tuesday,86324
2019-10-01 04:13:55+00:00,2019-10-01,4,Tuesday,86340
2019-10-01 04:13:56+00:00,2019-10-01,4,Tuesday,86352
2019-10-01 04:13:57+00:00,2019-10-01,4,Tuesday,86367
2019-10-01 04:13:58+00:00,2019-10-01,4,Tuesday,86382
2019-10-01 04:13:59+00:00,2019-10-01,4,Tuesday,86399
2019-10-01 04:14:00+00:00,2019-10-01,4,Tuesday,86413
2019-10-01 04:14:01+00:00,2019-10-01,4,Tuesday,86423
2019-10-01 04:14:02+00:00,2019-10-01,4,Tuesday,86434
2019-10-01 04:14:03+00:00,2019-10-01,4,Tuesday,86446
2019-10-01 04:14:04+00:00,2019-10-01,4,Tuesday,86459
2019-10-01 04:14:05+00:00,2019-10-01,4,Tuesday,86476
2019-10-01 04:14:06+00:00,2019-10-01,4,Tuesday,86490
2019-10-01 04:14:07+00:00,2019-10-01,4,Tuesday,86508
2019-10-01 04:14:08+00:00,2019-10-01,4,Tuesday,86517
2019-10-01 04:14:09+00:00,2019-10-01,4,Tuesday,86529
2019-10-01 04:14:10+00:00,2019-10-01,4,Tuesday,86544
2019-10-01 04:14:11+00:00,2019-10-01,4,Tuesday,86562
2019-10-01 04:14:12+00:00,2019-10-01,4,Tuesday,86576
2019-10-01 04:14:13+00:00,2019-10-01,4,Tuesday,86591
2019-10-01 04:14:14+00:00,2019-10-01,4,Tuesday,86606
2019-10-01 04:14:15+00:00,2019-10-01,4,Tuesday,86620
2019-10-01 04:14:16+00:00,2019-10-01,4,Tuesday,86636
2019-10-01 04:14:17+00:00,2019-10-01,4,Tuesday,86652
2019-10-01 04:14:18+00:00,2019-10-01,4,Tuesday,86673
2019-10-01 04:14:19+00:00,2019-10-01,4,Tuesday,86689
2019-10-01 04:14:20+00:00,2019-10-01,4,Tuesday,86708
2019-10-01 04:14:21+00:00,2019-10-01,4,Tuesday,86719
2019-10-01 04:14:22+00:00,2019-10-01,4,Tuesday,86733
2019-10-01 04:14:23+00:00,2019-10-01,4,Tuesday,86747
2019-10-01 04:14:24+00:00,2019-10-01,4,Tuesday,86765
2019-10-01 04:14:25+00:00,2019-10-01,4,Tuesday,86782
2019-10-01 04:14:26+00:00,2019-10-01,4,Tuesday,86791
2019-10-01 04:14:27+00:00,2019-10-01,4,Tuesday,86804
2019-10-01 04:14:28+00:00,2019-10-01,4,Tuesday,86815
2019-10-01 04:14:29+00:00,2019-10-01,4,Tuesday,86832
2019-10-01 04:14:30+00:00,2019-10-01,4,Tuesday,86851
2019-10-01 04:14:31+00:00,2019-10-01,4,Tuesday,86863
2019-10-01 04:14:32+00:00,2019-10-01,4,Tuesday,86886
2019-10-01 04:14:33+00:00,2019-10-01,4,Tuesday,86898
2019-10-01 04:14:34+00:00,2019-10-01,4,Tuesday,86920
2019-10-01 04:14:35+00:00,2019-10-01,4,Tuesday,86939
2019-10-01 04:14:36+00:00,2019-10-01,4,Tuesday,86962
2019-10-01 04:14:37+00:00,2019-10-01,4,Tuesday,86975
2019-10-01 04:14:38+00:00,2019-10-01,4,Tuesday,86995
2019-10-01 04:14:39+00:00,2019-10-01,4,Tuesday,87015
2019-10-01 04:14:40+00:00,2019-10-01,4,Tuesday,87029
2019-10-01 04:14:41+00:00,2019-10-01,4,Tuesday,87040
2019-10-01 04:14:42+00:00,2019-10-01,4,Tuesday,87049
2019-10-01 04:14:43+00:00,2019-10-01,4,Tuesday,87069
2019-10-01 04:14:44+00:00,2019-10-01,4,Tuesday,87093
2019-10-01 04:14:45+00:00,2019-10-01,4,Tuesday,87108
2019-10-01 04:14:46+00:00,2019-10-01,4,Tuesday,87128
2019-10-01 04:14:47+00:00,2019-10-01,4,Tuesday,87145
2019-10-01 04:14:48+00:00,2019-10-01,4,Tuesday,87158
2019-10-01 04:14:49+00:00,2019-10-01,4,Tuesday,87173
2019-10-01 04:14:50+00:00,2019-10-01,4,Tuesday,87189
2019-10-01 04:14:51+00:00,2019-10-01,4,Tuesday,87200
2019-10-01 04:14:52+00:00,2019-10-01,4,Tuesday,87220
2019-10-01 04:14:53+00:00,2019-10-01,4,Tuesday,87237
2019-10-01 04:14:54+00:00,2019-10-01,4,Tuesday,87251
2019-10-01 04:14:55+00:00,2019-10-01,4,Tuesday,87262
2019-10-01 04:14:56+00:00,2019-10-01,4,Tuesday,87277
2019-10-01 04:14:57+00:00,2019-10-01,4,Tuesday,87292
2019-10-01 04:14:58+00:00,2019-10-01,4,Tuesday,87308
2019-10-01 04:14:59+00:00,2019-10-01,4,Tuesday,87328
2019-10-01 04:15:00+00:00,2019-10-01,4,Tuesday,87342
2019-10-01 04:15:01+00:00,2019-10-01,4,Tuesday,87355
